"Glacier National Park, Flathead County, US-MT, US",48.75337581,-113.7830799,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.75337581,",",lon:,-113.7830799,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.7533758063,lon:-113.7830798832},"
"Glacier National Park, Glacier County, US-MT, US",48.73992846,-113.720226,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.73992846,",",lon:,-113.720226,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.7399284634,lon:-113.7202260103},"
"Montana, US",45.09877921,-110.958127,Grizzly Bear,,"{name:""","Montana, US",", lat:",45.09877921,",",lon:,-110.958127,"},","{name:""Montana, US, lat:45.0987792074,lon:-110.9581270112},"
"Glacier National Park, Flathead County, US-MT, US",48.6599313,-113.7508011,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.6599313,",",lon:,-113.7508011,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.6599313046,lon:-113.7508010815},"
"Glacier National Park, Glacier County, US-MT, US",48.91459968,-113.743267,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.91459968,",",lon:,-113.743267,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.9145996783,lon:-113.7432669726},"
"Gallatin County, US-MT, US",44.99816849,-111.2731122,Grizzly Bear,,"{name:""","Gallatin County, US-MT, US",", lat:",44.99816849,",",lon:,-111.2731122,"},","{name:""Gallatin County, US-MT, US, lat:44.9981684885,lon:-111.2731121799},"
"Glacier National Park, Glacier County, US-MT, US",48.78108808,-113.7676291,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.78108808,",",lon:,-113.7676291,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.7810880808,lon:-113.7676290687},"
"Glacier National Park, Glacier County, US-MT, US",48.90681233,-113.6585259,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.90681233,",",lon:,-113.6585259,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.9068123287,lon:-113.658525875},"
"Glacier National Park, Glacier County, US-MT, US",48.89171839,-113.504789,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.89171839,",",lon:,-113.504789,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.8917183917,lon:-113.5047890215},"
"Glacier County, US-MT, US",48.52851719,-113.4697464,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.52851719,",",lon:,-113.4697464,"},","{name:""Glacier County, US-MT, US, lat:48.5285171936,lon:-113.4697463951},"
"Montana, US",45.19844281,-110.9610145,Grizzly Bear,,"{name:""","Montana, US",", lat:",45.19844281,",",lon:,-110.9610145,"},","{name:""Montana, US, lat:45.1984428082,lon:-110.9610144574},"
"Montana, US",45.13527004,-110.7741416,Grizzly Bear,,"{name:""","Montana, US",", lat:",45.13527004,",",lon:,-110.7741416,"},","{name:""Montana, US, lat:45.135270042,lon:-110.7741415937},"
